G75694,E002338,304
G75855,E002338,493
G73882,E002338,852
G75849,E002338,399
G75788,E002338,212
G75872,E002338,58
G64551,E002338,730
G66253,E002338,1089
G75697,E002338,122
G75577,E002338,673
G75578,E002338,578
,E002410,321
,E002410,120
G75874,E002473,42
G75594,E002473,579
G75695,E002473,121
G75787,E002473,213
G64787,E002473,848
G73654,E002473,1109
G75687,E002473,311
G75593,E002473,695
G75867,E002473,396
G75861,E002473,497
G64591,E002681,614
G75696,E002681,124
G75584,E002681,678
G75805,E002681,319
G75769,E002681,403
G76434,E002681,215
G75582,E002681,593
G75768,E002681,498
G76480,E002681,49
G75689,E002825,224
G63273,E002825,531
G75693,E002825,312
G75873,E002825,69
G64775,E003393,568
G75875,E003393,74
G75709,E003393,183
G76439,E003393,288
G76441,E003393,230
G75766,E004071,549
G64736,E004071,701
G75765,E004071,428
G75688,E004071,304
G75690,E004071,213
G75767,E004071,488
G75522,E004071,671
G75881,E004071,123
G75587,E004080,572
G76435,E004080,198
G64905,E004080,654
G76436,E004080,303
G75771,E004080,386
G75710,E004080,159
G75770,E004080,477
G75713,E004781,121
G75880,E004781,51
G76438,E004781,208
G63286,E004781,182
G75773,E004781,492
G73735,E004781,867
G73877,E004781,583
G76442,E004781,302
G75774,E004781,371
G66270,E004781,685
G76454,E004934,216
G64788,E004934,855
G75530,E004934,585
G75712,E004934,119
G75878,E004934,70
G75529,E004934,681
G75776,E004934,492
G76456,E004934,304
G75775,E004934,404
G75879,E005804,63
G76462,E005804,201
G75714,E005804,111
G75544,E005804,489
G76463,E005804,291
G75535,E005804,707
G67150,E005804,856
G66271,E005804,609
G75545,E005804,400
G64783,E006871,408
G75882,E006871,52
G75806,E006871,113
G63326,E006871,654
G76384,E006871,296
G75543,E006871,534
G67159,E006871,1094
G64964,E007303,858
G75820,E007303,197
G75552,E007303,401
G76385,E007303,291
G73648,E007303,506
G75553,E007303,484
G63324,E007303,649
G75821,E007303,105
G73690,E007303,1106
G63325,E007303,588
G64967,E007743,854
G75558,E007743,395
G64796,E007743,583
G64966,E007743,1098
G73660,E007743,518
G75698,E007743,63
G75557,E007743,486
G64795,E007743,668
G76394,E007743,309
G75559,E007980,398
G74010,E007980,1110
G75560,E007980,515
G74102,E007980,591
G76390,E007980,214
G75707,E007980,53
G73600,E007980,682
G76391,E007980,322
G75823,E007980,131
G76399,E008241,318
G75571,E008241,473
G64526,E008241,570
G64797,E008241,711
G75825,E008241,125
G76398,E008241,358
G76400,E008241,237
G66679,E008241,1099
G75556,E008357,485
G75850,E008357,386
G75838,E008357,220
G75819,E008357,132
G75555,E008357,541
G75844,E008357,292
G63356,E008437,669
G75568,E008437,390
G75564,E008437,485
G73599,E008437,591
G76388,E008437,302
G76389,E008437,209
G75818,E008437,118
G64891,E008437,854
G64525,E008437,515
G75708,E008437,44
G63359,E008643,587
G63358,E008643,676
G64970,E008643,1066
G75824,E008643,109
G64522,E008643,495
G76402,E008643,213
G75711,E008643,47
G76403,E008643,314
G75562,E008643,400
G64785,E009020,489
G76397,E009020,304
G66301,E009020,579
G76396,E009020,204
G75549,E009020,394
G76477,E009020,114
G76411,E009667,213
G73667,E009667,682
G63289,E009667,51
G73668,E009667,565
G74011,E009667,888
G75682,E009667,123
G75569,E009667,404
G75570,E009667,519
G76410,E009667,307
G75834,E009676,126
G66777,E009676,861
G75856,E009676,303
G76481,E009676,60
G64539,E009676,530
G75614,E009676,559
G75613,E009676,474
G66304,E009676,691
G75615,E009676,382
G75862,E009676,232
G64651,E011183,279
G66743,E011183,496
G66710,E011183,1066
G66625,E011183,591
G66051,E011183,676
G66709,E011183,856
G64643,E011183,191
G64642,E011183,96
G66741,E011183,404
G63360,E011459,670
G66778,E011459,1079
G63361,E011459,556
G64669,E011459,857
G67125,E012115,73
G64644,E012115,122
G66733,E012115,217
G74035,E012115,321
G66735,E012115,361
G66626,E012115,573
G66054,E012115,673
G66742,E012115,474
G66712,E012115,850
G66713,E012115,1120
G73875,E012124,489
G66247,E012124,665
G63229,E012124,569
G66244,E012124,204
G66245,E012124,386
G63231,E012124,1084
G63230,E012124,858
G66719,E012124,51
G66314,E012124,86
G66243,E012124,297
G64702,E012393,661
G75580,E012393,394
G76476,E012393,63
G64863,E012393,569
G75860,E012393,300
G64883,E012393,841
G63293,E012393,328
G75579,E012393,479
G75836,E012393,208
G76470,E012393,121
G64882,E012393,1080
G67094,E012678,536
G74034,E012678,314
G64640,E012678,46
G73707,E012678,216
G66041,E012678,396
G64645,E012678,130
G73806,E012678,481
G66157,E012971,1096
G64701,E012971,583
G64700,E012971,673
G74047,E012971,821
G73997,E013394,666
G74021,E013394,883
G64647,E013394,103
G66737,E013394,295
G72820,E013394,66
G66628,E013394,598
G66048,E013394,382
G66047,E013394,479
G64881,E014953,569
G74049,E014953,843
G74048,E014953,659
G73676,E014953,1056
G75683,E015208,51
G76440,E015208,96
G64885,E015208,842
G64837,E015208,591
G75524,E015208,412
G64886,E015208,1087
G75777,E015208,226
G64738,E015208,493
G64836,E015208,681
G64851,E015378,882
G64660,E015378,662
G64740,E015378,525
G75681,E015378,72
G66506,E015378,1075
G75734,E015378,221
G76453,E015378,123
G75606,E015378,489
G75733,E015378,343
G75527,E015378,554
G75526,E015378,434
G65514,E015991,669
,E015991,119
G66507,E015991,1052
G66508,E015991,890
G65513,E015991,573
,E015991,516
G73740,E016148,577
G73741,E016148,667
G75533,E016148,399
G75717,E016148,301
G75534,E016148,477
G73677,E016148,838
G76467,E016148,54
G75715,E016148,220
G76461,E016148,125
G76468,E016444,47
G63323,E016444,400
G73885,E016444,491
G64778,E016444,301
G75735,E016444,192
G63340,E016444,1075
G67157,E016444,856
G64564,E016444,703
G64659,E016444,583
G64664,E016681,565
G64742,E016681,493
G75684,E016681,51
G64663,E016681,660
G74072,E016681,1051
G75536,E016681,399
G76381,E016870,129
G75685,E016870,44
G63330,E016870,476
G73935,E016870,829
G63331,E016870,431
G75551,E016870,226
G75550,E016870,312
G66426,E016870,1162
G63329,E016870,546
G64791,E017049,481
G76469,E017049,55
G64792,E017049,390
G75731,E017049,208
G76380,E017049,117
G64777,E017049,297
G64835,E017049,580
G64834,E017049,665
G67158,E017049,846
G64858,E017049,1077
G75686,E017715,50
G64666,E017715,578
G64784,E017715,337
G64857,E017715,883
G73588,E017715,396
G64665,E017715,671
G64829,E017715,1101
G73587,E017715,498
G75548,E017715,304
G75546,E017715,216
G76386,E017715,126
G73670,E018421,1093
G63287,E018421,38
G66062,E018421,391
G76401,E018421,115
G75566,E018421,205
G73709,E018421,571
G73812,E018421,482
G75563,E018421,294
G73708,E018421,663
G64828,E018421,845
G64893,E018574,588
G64894,E018574,680
G73661,E018574,487
G64799,E018574,403
G76404,E018574,118
G76457,E018574,78
G73934,E018574,864
G75565,E018574,285
G75567,E018574,253
G66423,E018574,1076
G64898,E019160,584
G73669,E019160,1103
G64802,E019160,482
G63355,E019160,392
G64826,E019160,852
G75610,E019187,304
G73903,E019187,401
G64537,E019187,333
G64823,E019187,851
G75609,E019187,209
G76405,E019187,121
G64824,E019187,1096
G65480,E019187,668
G76458,E019187,66
G66300,E019187,489
G65481,E019187,575
G75677,E019349,299
G76412,E019349,119
G64822,E019349,557
G76437,E019349,55
G73720,E019349,496
G64535,E019349,343
G66428,E019349,1098
G73721,E019349,405
G76414,E019349,206
G75611,E019793,224
G65475,E019793,611
G76464,E019793,43
G64538,E019793,344
G75612,E019793,367
G66158,E019793,1097
G75868,E019793,127
G65474,E019793,670
G63339,E019793,891
G66303,E019793,523
G76455,E020441,50
G63297,E020441,122
G64646,E020682,49
G74037,E020682,299
G66715,E020682,854
G66630,E020682,390
G66627,E020682,481
G64650,E020682,113
G66714,E020682,1082
G66632,E020682,668
G66631,E020682,605
G66740,E020682,206
G75620,E020781,325
G73805,E020781,1090
G73905,E020781,502
G66307,E020781,402
G73850,E020781,856
G66259,E020781,713
G66161,E020781,589
G75837,E020781,135
G75619,E020781,213
G76465,E020781,57
G73936,E020808,1096
G64536,E020808,242
G76413,E020808,113
G73884,E020808,689
G76460,E020808,40
G66429,E020808,844
G73666,E020808,479
G73906,E020808,382
G73883,E020808,563
G75678,E020808,297
G75848,E022083,216
G66427,E022083,1094
G64820,E022083,507
G65478,E022083,613
G75842,E022083,119
G64540,E022083,323
