1004401188.rs,Subject_T18,126.0
1004401198,Subject_T18,135.0
1004401208,Subject_T18,140.0
1004401218,Subject_T18,149.0
1004401228,Subject_T18,153.0
1004401238,Subject_T18,159.0
1004401248,Subject_T18,169.0
1004401258,Subject_T18,175.0
1004401268,Subject_T18,179.0
1004401278,Subject_T18,191.0
1004401288,Subject_T18,198.0
1004401298,Subject_T18,205.0
1004401308,Subject_T18,212.0
1004401318,Subject_T18,219.0
1004401328.rs,Subject_T18,224.0
1004401338,Subject_T18,232.0
1004401348,Subject_T18,238.0
1004401358,Subject_T18,246.0
1004401368,Subject_T18,254.0
1004401378,Subject_T18,260.0
1004401388.rs,Subject_T18,266.0
1004401398,Subject_T18,269.0
1000501278,Subject_T19,188.0
1000501308,Subject_T19,211.0
1000501318,Subject_T19,218.0
1000501368,Subject_T19,258.0
1000501378,Subject_T19,265.0
1000501398,Subject_T19,272.0
1002401118,Subject_T2,78.0
1002401128,Subject_T2,86.0
1002401138,Subject_T2,93.0
1002401148,Subject_T2,101.0
1002401158,Subject_T2,107.0
1002401168,Subject_T2,114.0
1002401178,Subject_T2,121.0
1002401188,Subject_T2,128.0
1002401198,Subject_T2,135.0
1002401218,Subject_T2,150.0
1002401228,Subject_T2,156.0
1002401238,Subject_T2,164.0
1002401248,Subject_T2,170.0
1002401258,Subject_T2,177.0
1002401268,Subject_T2,184.0
1002401278,Subject_T2,192.0
1002401288,Subject_T2,198.0
1002401298,Subject_T2,205.0
1002401308,Subject_T2,212.0
1002401318,Subject_T2,219.0
1002401328,Subject_T2,226.0
1002401338,Subject_T2,233.0
1002401348,Subject_T2,240.0
1002401358,Subject_T2,247.0
1002401368,Subject_T2,254.0
1000601178,Subject_T20,119.0
1000601188,Subject_T20,126.0
1000601198,Subject_T20,133.0
1000601208,Subject_T20,139.0
1000601218,Subject_T20,147.0
1000601228,Subject_T20,152.0
1000601248,Subject_T20,175.0
1000601268,Subject_T20,183.0
1000601278,Subject_T20,189.0
1000601288.rs,Subject_T20,196.0
1000601298,Subject_T20,202.0
1000601308,Subject_T20,210.0
1000601318,Subject_T20,218.0
1000601328,Subject_T20,221.0
1000601338,Subject_T20,230.0
1000601348,Subject_T20,238.0
1000601358,Subject_T20,245.0
1000601368,Subject_T20,252.0
1000601378,Subject_T20,259.0
1000601388,Subject_T20,266.0
1000601398,Subject_T20,273.0
1900501108,Subject_T21,80.0
1900501128,Subject_T21,87.0
1900501138,Subject_T21,94.0
1900501148,Subject_T21,101.0
1900501158,Subject_T21,108.0
1900501168,Subject_T21,115.0
1900501178,Subject_T21,122.0
1900501188,Subject_T21,129.0
1900501198,Subject_T21,136.0
1900501208,Subject_T21,143.0
1900501228,Subject_T21,157.0
1900501238,Subject_T21,164.0
1900501248,Subject_T21,171.0
1900501258,Subject_T21,178.0
1900501268,Subject_T21,185.0
1900501278,Subject_T21,192.0
1900501288.rs,Subject_T21,199.0
1900501308,Subject_T21,215.0
1900501318,Subject_T21,220.0
1900501328,Subject_T21,227.0
1900501338.rs,Subject_T21,234.0
1900501348,Subject_T21,241.0
1900501368,Subject_T21,258.0
1900501378,Subject_T21,262.0
1900501388,Subject_T21,271.0
1900501398,Subject_T21,276.0
1900601138,Subject_T22,102.0
1900601148,Subject_T22,109.0
1900601158,Subject_T22,116.0
1900601178,Subject_T22,124.0
1900601188,Subject_T22,130.0
1900601198,Subject_T22,137.0
1900601208,Subject_T22,144.0
1900601218,Subject_T22,151.0
1900601228,Subject_T22,158.0
1900601238,Subject_T22,166.0
1900601248,Subject_T22,175.0
1900601258,Subject_T22,179.0
1900601268,Subject_T22,187.0
1900601318,Subject_T22,222.0
1900601368,Subject_T22,253.0
1004701118,Subject_T23,78.0
1004701128,Subject_T23,84.0
1004701138,Subject_T23,91.0
1004701148,Subject_T23,98.0
1004701158,Subject_T23,105.0
1004701168,Subject_T23,112.0
1004701178,Subject_T23,119.0
1004701198.rs,Subject_T23,133.0
1004701208,Subject_T23,140.0
1004701218,Subject_T23,147.0
1004701228,Subject_T23,154.0
1004701238,Subject_T23,161.0
1004701258,Subject_T23,175.0
1004701268,Subject_T23,184.0
1004701278,Subject_T23,191.0
1004701288,Subject_T23,198.0
1004701298,Subject_T23,203.0
1004701308,Subject_T23,210.0
1004701318.rs,Subject_T23,217.0
1004701328,Subject_T23,224.0
1004701338,Subject_T23,231.0
1004701348,Subject_T23,238.0
1004701358.rs,Subject_T23,245.0
1004701368,Subject_T23,252.0
1004701378,Subject_T23,259.0
1004701388,Subject_T23,266.0
1004701398,Subject_T23,273.0
1000901308,Subject_T24,215.0
1000901318,Subject_T24,222.0
1000901328,Subject_T24,229.0
1000901338,Subject_T24,236.0
1000901348,Subject_T24,243.0
1000901368,Subject_T24,257.0
1000901388,Subject_T24,267.0
1000901398,Subject_T24,274.0
1000901408,Subject_T24,278.0
1002101138,Subject_T25,90.0
1002101148,Subject_T25,97.0
1002101158,Subject_T25,104.0
1002101168,Subject_T25,111.0
1002101178,Subject_T25,118.0
1002101188.rs,Subject_T25,125.0
1002101198,Subject_T25,132.0
1002101208,Subject_T25,139.0
1002101228,Subject_T25,153.0
1002101238,Subject_T25,160.0
1002101248,Subject_T25,168.0
1002101258,Subject_T25,174.0
1002101268,Subject_T25,182.0
1002101278,Subject_T25,188.0
1002101288,Subject_T25,195.0
1002101298,Subject_T25,202.0
1002101308,Subject_T25,209.0
1002101318.rs,Subject_T25,217.0
1002101328,Subject_T25,223.0
1002101338,Subject_T25,230.0
1002101348.rs,Subject_T25,237.0
1002101358,Subject_T25,243.0
1002101368,Subject_T25,251.0
1002101378,Subject_T25,258.0
1002101398,Subject_T25,272.0
1003901098,Subject_T26,66.0
1003901108,Subject_T26,74.0
1003901118,Subject_T26,80.0
1003901128,Subject_T26,89.0
1003901138,Subject_T26,94.0
1003901148,Subject_T26,99.0
1003901158,Subject_T26,108.0
1003901168,Subject_T26,115.0
1003901178,Subject_T26,123.0
1003901188,Subject_T26,130.0
1003901198,Subject_T26,136.0
1003901208,Subject_T26,143.0
1003901218,Subject_T26,150.0
1003901228,Subject_T26,158.0
1003901238,Subject_T26,165.0
1003901248,Subject_T26,171.0
1003901258,Subject_T26,179.0
1003901268,Subject_T26,185.0
1003901278,Subject_T26,192.0
1003901288,Subject_T26,199.0
1003901298,Subject_T26,206.0
1003901308,Subject_T26,213.0
1003901318,Subject_T26,220.0
1003901328,Subject_T26,227.0
1003901338,Subject_T26,237.0
1003901348,Subject_T26,244.0
1003901358,Subject_T26,248.0
1003901368,Subject_T26,255.0
1003901378,Subject_T26,263.0
1003901388,Subject_T26,269.0
1003901398,Subject_T26,276.0
1000801248,Subject_T27,170.0
1000801258,Subject_T27,178.0
1000801268,Subject_T27,185.0
1000801278,Subject_T27,194.0
1000801288,Subject_T27,203.0
1000801298,Subject_T27,212.0
1000801308,Subject_T27,214.0
1000801318,Subject_T27,224.0
1000801338,Subject_T27,234.0
1000801348,Subject_T27,240.0
1000801358,Subject_T27,248.0
1000801368,Subject_T27,255.0
1000801378.rs,Subject_T27,262.0
1000801388,Subject_T27,269.0
1000801398,Subject_T27,275.0
1900401178,Subject_T28,119.0
1900401188,Subject_T28,127.0
1900401198,Subject_T28,133.0
1900401208,Subject_T28,140.0
1900401218,Subject_T28,147.0
1900401228,Subject_T28,154.0
1900401238,Subject_T28,161.0
1900401248,Subject_T28,168.0
1900401258,Subject_T28,175.0
1900401268,Subject_T28,182.0
1900401278,Subject_T28,189.0
1900401288,Subject_T28,196.0
1900401298,Subject_T28,200.0
1900401308.rs,Subject_T28,210.0
1900401318,Subject_T28,217.0
1900401328,Subject_T28,225.0
1900401338,Subject_T28,231.0
1900401348,Subject_T28,238.0
1900401358,Subject_T28,245.0
1900401368,Subject_T28,254.0
1900401378,Subject_T28,258.0
1900401388,Subject_T28,266.0
1900401398,Subject_T28,273.0
1900401408,Subject_T28,280.0
1001701188,Subject_T3,166.0
1001701208,Subject_T3,180.0
1001701268,Subject_T3,188.0
1001701278,Subject_T3,195.0
1001701288,Subject_T3,202.0
1001701298,Subject_T3,209.0
1001701318,Subject_T3,223.0
1001701328,Subject_T3,230.0
1001701338,Subject_T3,237.0
1001701348,Subject_T3,244.0
1001701358,Subject_T3,251.0
1001701368,Subject_T3,258.0
1001601278,Subject_T4,189.0
1001601288,Subject_T4,197.0
1001601308,Subject_T4,210.0
1001601318,Subject_T4,217.0
1001601328,Subject_T4,224.0
1001601338,Subject_T4,231.0
1001601348,Subject_T4,238.0
1001601358,Subject_T4,245.0
1001601368,Subject_T4,252.0
1002001198,Subject_T5,133.0
1002001228,Subject_T5,150.0
1002001238,Subject_T5,156.0
1002001248,Subject_T5,162.0
1002001258,Subject_T5,170.0
1002001268,Subject_T5,175.0
1002001278,Subject_T5,183.0
1002001288,Subject_T5,192.0
1002001308,Subject_T5,203.0
1002001318,Subject_T5,210.0
1002001328,Subject_T5,221.0
1002001338,Subject_T5,225.0
1002001348,Subject_T5,233.0
1002001358,Subject_T5,238.0
1002001368,Subject_T5,249.0
1002001378,Subject_T5,253.0
1002501108,Subject_T6,68.0
1002501118,Subject_T6,74.0
1002501128,Subject_T6,81.0
1002501138,Subject_T6,88.0
1002501148.rs,Subject_T6,96.0
1002501158,Subject_T6,102.0
1002501168,Subject_T6,109.0
1002501178,Subject_T6,116.0
1002501188,Subject_T6,123.0
1002501198,Subject_T6,131.0
1002501208,Subject_T6,139.0
1002501218,Subject_T6,144.0
1002501238,Subject_T6,159.0
1002501248,Subject_T6,165.0
1002501258,Subject_T6,172.0
1002501268,Subject_T6,179.0
1002501278,Subject_T6,186.0
1002501288,Subject_T6,193.0
1002501298,Subject_T6,200.0
1002501308.rs,Subject_T6,207.0
1002501318.rs,Subject_T6,214.0
1002501328,Subject_T6,221.0
1002501338.rs,Subject_T6,229.0
1002501348,Subject_T6,235.0
1002501358,Subject_T6,242.0
1002501368,Subject_T6,249.0
1003401088,Subject_T7,57.0
1003401098,Subject_T7,64.0
1003401108,Subject_T7,71.0
1003401118,Subject_T7,79.0
1003401128,Subject_T7,85.0
1003401138,Subject_T7,92.0
1003401148,Subject_T7,99.0
1003401158.rs,Subject_T7,106.0
1003401168,Subject_T7,113.0
1003401178,Subject_T7,120.0
1003401188,Subject_T7,127.0
1003401198.rs,Subject_T7,134.0
1003401208,Subject_T7,141.0
1003401218,Subject_T7,148.0
1003401228,Subject_T7,155.0
1003401238,Subject_T7,162.0
1003401248,Subject_T7,169.0
1003401258,Subject_T7,176.0
1003401268,Subject_T7,183.0
1003401278,Subject_T7,190.0
1003401288,Subject_T7,197.0
1003401298,Subject_T7,204.0
1003401308,Subject_T7,211.0
1003401318,Subject_T7,218.0
1003401328,Subject_T7,225.0
1003401338,Subject_T7,231.0
1003401348,Subject_T7,239.0
1003401358,Subject_T7,246.0
1003401368,Subject_T7,255.0
1003401378,Subject_T7,260.0
1003401388,Subject_T7,267.0
1004001168,Subject_T8,119.0
1004001208,Subject_T8,140.0
1004001218,Subject_T8,147.0
1004001228,Subject_T8,154.0
1004001238,Subject_T8,161.0
1004001248,Subject_T8,168.0
1004001258,Subject_T8,175.0
1004001268,Subject_T8,182.0
1004001278,Subject_T8,189.0
1004001288,Subject_T8,196.0
1004001298,Subject_T8,203.0
1004001308,Subject_T8,211.0
1004001318,Subject_T8,216.0
1004001328,Subject_T8,224.0
1004001338,Subject_T8,231.0
1004001348,Subject_T8,238.0
1004001358,Subject_T8,245.0
1004001368.rs,Subject_T8,252.0
1004001378.rs,Subject_T8,259.0
1004001388,Subject_T8,264.0
1004001398,Subject_T8,271.0
1004301098,Subject_T9,67.0
1004301108,Subject_T9,76.0
1004301118,Subject_T9,85.0
1004301128,Subject_T9,89.0
1004301138.rs,Subject_T9,97.0
1004301148,Subject_T9,104.0
1004301158,Subject_T9,111.0
1004301168,Subject_T9,118.0
1004301178,Subject_T9,129.0
1004301188,Subject_T9,132.0
1004301198,Subject_T9,139.0
1004301208,Subject_T9,146.0
1004301238,Subject_T9,161.0
1004301258,Subject_T9,174.0
1004301268,Subject_T9,181.0
1004301278,Subject_T9,188.0
1004301298,Subject_T9,202.0
1004301308,Subject_T9,209.0
1004301318,Subject_T9,216.0
1004301328.rs,Subject_T9,223.0
1004301338,Subject_T9,230.0
1004301348,Subject_T9,241.0
1004301358,Subject_T9,245.0
1004301368,Subject_T9,251.0
1004301378,Subject_T9,258.0
1004301388,Subject_T9,265.0
1004301398,Subject_T9,272.0
